Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Staff Factory Software Integration Engineer,Rivian and Volkswagen Group Technologies,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/staff-factory-software-integration-engineer-at-rivian-and-volkswagen-group-technologies-4409721217?position=7&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=cIdKw3Izp6UhF7PMz76xIQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.406898+00:00
TYPO3-Developer (w/m/d),SCHAFFRATH®,"Geldern, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/typo3-developer-w-m-d-at-schaffrath%C2%AE-4424609954?position=6&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=xRJcN5V8ErNL77Q4kWwY7g%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.339521+00:00
Associate Solution Engineer (Acquisition),PreSales Collective,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/associate-solution-engineer-acquisition-at-presales-collective-4421179562?position=5&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=LfztXMFydSzPLNRZ2lMVhg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.277407+00:00
Autonomy & Embedded Systems Engineer,EliKa Technologies,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/autonomy-embedded-systems-engineer-at-elika-technologies-4421186423?position=4&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=NB8RQqfokx5tKC2lamd%2Fxw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.221738+00:00
Senior Backend Developer (m/f/d),Instaffo,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-backend-developer-m-f-d-at-instaffo-4424796851?position=3&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=efl8E%2BtyAzdXIaTDO%2BAw%2Bg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.163854+00:00
Software Engineer (DevOps),Brainlab,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/software-engineer-devops-at-brainlab-4424906951?position=2&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=JrqlPfonq3b4YDBSq25WTQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.103100+00:00
Fullstack Entwickler / AI Engineer (f/m/d),skulio,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/fullstack-entwickler-ai-engineer-f-m-d-at-skulio-4421191548?position=1&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=Krnz5O%2BwQUdBwaQhkX2kBA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.037049+00:00
"Senior Data Engineer/Data Scientist - AI & Machine Learning - €130,000",Findr,Frankfurt Rhine-Main Metropolitan Area,https://de.linkedin.com/jobs/view/senior-data-engineer-data-scientist-ai-machine-learning-%E2%82%AC130-000-at-findr-4424741756?position=60&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=s2KKd4%2F2VfUmllc5PxtJ5Q%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:53.354976+00:00
Data & AI Engineer (m/w/d) – Energie & Computer Vision,YER Deutschland,"Hamburg, Germany",https://de.linkedin.com/jobs/view/data-ai-engineer-m-w-d-%E2%80%93-energie-computer-vision-at-yer-deutschland-4424701558?position=59&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=S5BONjU8dffXpPBvh0cqEw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:53.239552+00:00
Senior Backend Engineer (all genders),EnopAI,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-backend-engineer-all-genders-at-enopai-4399453657?position=58&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=Ta5VGmJJrtffCtzM0CWgYw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:53.162653+00:00
Senior Data Engineer & Machine Learning Engineer (all gender),ALTEN Germany,"Hamburg, Germany",https://de.linkedin.com/jobs/view/senior-data-engineer-machine-learning-engineer-all-gender-at-alten-germany-4421112829?position=57&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=WYyEuLxmbp5vLhhYLI9FCQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:53.029105+00:00
Senior Frontend Engineer,Jobgether,Germany,https://de.linkedin.com/jobs/view/senior-frontend-engineer-at-jobgether-4424525271?position=56&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=tlbeVvMoTIJeEKrrD7FeWA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.953946+00:00
Senior Backend Developer – Go & Kubernetes,DATATRONiQ,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-backend-developer-%E2%80%93-go-kubernetes-at-datatroniq-4421127381?position=55&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=jcHnP9tdqD1SVbCNuCjrpg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.879130+00:00
Senior Software Engineer (Backend/AI) (f/m/d),Planerio GmbH,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-software-engineer-backend-ai-f-m-d-at-planerio-gmbh-4424719586?position=54&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=dSSCgF9o9LAcI6kwmaM2ow%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.467655+00:00
Senior/Staff Backend Engineer,Jobgether,Germany,https://de.linkedin.com/jobs/view/senior-staff-backend-engineer-at-jobgether-4424504984?position=52&pageNum=0&refId=BqhuSeUxzsFSzMIFk%2FXTiQ%3D%3D&trackingId=%2BIx2pBYEZ%2FyxmVnKej%2Ft3w%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:05:52.365832+00:00
