Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
"Engineering Lead (Rust/C++), Trading Technologies",Binance,Remote,https://uk.indeed.com/rc/clk?jk=1f7a61c7e6d9c172&bb=3zrHdXyvD1BdOmZebIe94rZY6R_58_58GVavsySV-4tMQCeo00LyN0mzLPRC0PT6_Phgc20Q7U6HeyWVhx2WoPc8zeRK9kxM5lEgzER-ZGVnvYvwVbk1lX5xLEpZftjfzRIaXWf7AZoq0TWrD8yA7ExHWdbD3XikVVOzevvlYeNOJzoRHFwvikWbGZ6JRMPF_ugrdVY6xxIfLLWf45VFCDhi9-x_zKSNgfW53M_eNr_oPgEO-KZ44Q%3D%3D&xkcb=SoAy67M3iNMNlKzDaJ0EbzkdCdPP&fccid=ac2ee5578fa99fc9&vjs=3,"Strong software engineering fundamentals with professional experience in Rust, C++, C, or other high-performance compiled languages.",,,indeed_uk,2026-06-05 23:31:16.091896+00:00
Chief Information & Security Officer (CISO),RLDatix,Hybrid work,https://uk.indeed.com/rc/clk?jk=82354f4d31eb9e60&bb=3zrHdXyvD1BdOmZebIe94qYtA1J78tfGrgLH3zBMKY9zofC_I_AiZ-qS8pA5FgjMKLJXWgDSm6INaVLQKS_6IUKfCBz9kExz0XTMXgKEqgYfkfZcUSsuFaQa3fgsdNbBwBwgSN0RS-E2tD4ziW_QhYtw2oVe7SAQMcisxm1bdoA1L9_ezzXQGeCxviAv8ESrO9Zyic79S6ZfPyJEri3S_T7DAdrd_ho6p2bfA2gwZcpWSbJZTJYQkQ%3D%3D&xkcb=SoCG67M3iNMNlKzDaJ0FbzkdCdPP&fccid=1e1b063b57efdd06&vjs=3,"Proven success leading enterprise-wide security programmes in a highly regulated environment (Healthcare, FinTech, or SaaS).","Employee assistance programme,Private medical insurance",,indeed_uk,2026-06-05 23:31:16.018977+00:00
Quality Assurance Lead (Home-based - UK),Health Partners,Remote,https://uk.indeed.com/rc/clk?jk=c2d3ba4f4823c977&bb=3zrHdXyvD1BdOmZebIe94plyu8wfHx_9H8xusT02KUbUh1RTn3H9JfyNm7velGG0GIZ_v7lJpzgUiPGYFSV6UMry3FoqTeFFOfrpV_dd--hWxFy42nijz2V0mnxZDSlJINjr0iVKvlgQlCNbiaVl-5TMPPI7PUw7hnkJujGjO7M8ZgjqX3M1HKsWCdTKWX8-nt5PsK7hYoBSZJy8nnMg-X8l4oYd3YPNGWwjWplO7XtcI4QfQJmtcA%3D%3D&xkcb=SoAb67M3iNMNlKzDaJ0GbzkdCdPP&fccid=8a7a2774b7fb5188&vjs=3,"Experience designing and implementing test strategies for complex, large-scale software system. Extensive experience and a proven track record of success in…","Company pension,Discounted gym membership",,indeed_uk,2026-06-05 23:31:15.964937+00:00
Third Party Risk Manager (FTC),Monzo,Remote,https://uk.indeed.com/rc/clk?jk=7f7305ead6760a16&bb=3zrHdXyvD1BdOmZebIe94tjr1M47fzdZnU85l2BHnf5v7fKbxMML-ikWNJqH4m1woIWgSbg7HQs_sl2fjEapCUOpnz2N6IQDyj63R0gv14w5IiJl2XoYwrUC4iWBH8-Ld3l9fAotgWO1PoEu2xMBhky_tG4my9PSDOHtUF6iozFrmeGX7FRoQps83HCPruJwEPJnAAaWCnYVciiGU6QkLPGY0U3Cv6F9XE-_E3UrcrhjCZ9FIUf77A%3D%3D&xkcb=SoCv67M3iNMNlKzDaJ0HbzkdCdPP&fccid=73da13d58dc1080c&vjs=3,"Balancing strategic thinking with practical execution, including undertaking necessary administrative or operational tasks when required.","Flexible schedule,Work from home",,indeed_uk,2026-06-05 23:31:15.891122+00:00
Staff Cloud Security Engineer,PlayStation Global,Remote,https://uk.indeed.com/rc/clk?jk=3be88149ec73f1b6&bb=3zrHdXyvD1BdOmZebIe94vHbGUWDZSCLShOA49y0h-MX9u6o5Nrcp339T-7itQiXwCzEBIRJwy4zdgrciiRpA4kzDFKC2hyG34-qYVxlNd6jKG_N_iua7KGc6QrnP7HZN9w0-wJxKWFj5oxNugWaEc49sxGajsc7fSJIFs8q47F-oF2q4hsPqGov_-1vfp6vDkxhTJUK7LvrDtKj5uqJCWZ9aK2l9z6ZdzsNKeluns0Q2_eFH9YRpw%3D%3D&xkcb=SoAh67M3iNMNlKzDaJ0AbzkdCdPP&fccid=750bb2e27e97e3c1&vjs=3,"Bachelor's degree or equivalent in Computer Science, Information Security, or related field. Experience influencing technical direction across multiple teams or…",,,indeed_uk,2026-06-05 23:31:15.842513+00:00
Senior Cloud Security Engineer,PlayStation Global,Remote,https://uk.indeed.com/rc/clk?jk=43aa4dfc2aee0f9b&bb=3zrHdXyvD1BdOmZebIe94m2-H040sAzBFWalZumF2_l0OlhnJL6ocJE3j5ikE3cOJOc7mNIHVv5kZfQFpFGTyrhzJXjPy70kA2eV_yXZwzeSxTXxiA7py7hPAFLM4w-wy3xeYWTkeMzKZhXrs3BWGqlfQchDlR0KWh2zYrEDlMjXAm6BxEgThU-OEC7ZVzqh5fox0zR77YLiKk4lsI_b6qx1K_Q6bVHtAdn9abLnOo649ip8ZBNzgg%3D%3D&xkcb=SoCV67M3iNMNlKzDaJ0BbzkdCdPP&fccid=750bb2e27e97e3c1&vjs=3,"Bachelor's degree or equivalent in Computer Science, Information Security, or related field. Proficiency in one or more programming or scripting languages, with…",,,indeed_uk,2026-06-05 23:31:15.773396+00:00
Fundraising Events Officer,THE NATIONAL AUTISTIC SOCIETY,Remote,https://uk.indeed.com/rc/clk?jk=de135c681accb429&bb=3zrHdXyvD1BdOmZebIe94ku0bkrhOt_LujZ06HlvXTFACLv2MVqTjgAP8YlM_05soK-ixl5xhJyBHEYT_4gWXnlLnvGzL-Rus0C4-YGdD45uzLnuu-os_b_hVyAR0kz1hlZCGdX8N7q7QC7z2JaNdEYZeZnaAljALa56FiNYvMtuEvAzOcZB4pHJ6N7rmYoIHoltZqWA6hKN-4OJOdQB7TvyTwtuHK05UXqgGKgrzjf-gTTR7lI3mg%3D%3D&xkcb=SoAI67M3iNMNlKzDaJ0CbzkdCdPP&fccid=6122090a23cac2e3&vjs=3,This role can be hybrid or remote. You can buy or sell leave each year. This advert is for a full time permanent position at 35 Hours per week.,"Annual leave,Employee discount,Employee assistance programme,Private dental insurance,Company pension,Private medical insurance",,indeed_uk,2026-06-05 23:31:15.695383+00:00
Head of Institutional,Revolut,Remote,https://uk.indeed.com/rc/clk?jk=174fe0193debcc6b&bb=3zrHdXyvD1BdOmZebIe94q5i5v7j8kY9HmYlZH6NkZo94DfM_uZRRDa01VeIcPTq2UGdNfZW8fV8FrLJ6Uy8KhEVQ863SU_TTNhW8o0tC3cUD4Ni8tj6-v-dHEWZ0zwJZonSXFDQYgpn11zRXwiQxIwBpqx6naPgr322CXCVihXoAvbR5o-YAitMfIcmaD4HupcAozGRvsGtbb4irqfbFlsajBIIcEEkI3j58i_35xrzc8rg1u2soA%3D%3D&xkcb=SoBV67M3iNMNlKzDaJ0MbzkdCdPP&fccid=1c00ce6833fa8f3d&vjs=3,"Deep knowledge of the global markets stack. Building an institutional business line, with full P&L responsibility. Always double-check the emails you receive.",,,indeed_uk,2026-06-05 23:31:15.650611+00:00
Product Designer (Platform),Revolut,Remote,https://uk.indeed.com/rc/clk?jk=041cc148b17a1ece&bb=3zrHdXyvD1BdOmZebIe94qD9rNYExfCoA8cz8C9BTjtTmlxJo4aOIT_RUEV-zam3SnWlSSKBTYj-MyyGWWAGM3Vj86vlsrAo0ImeXATOexAzPwoLvOMIbDNBGyb5nCwKyQHMMoTAfBbkCD_SVOrgUHDqTD4dQWF9Q5n_rShuSxSQQQWMHpSjeRnZk5juYG0sjBL1ekICjo8Q0MI04bqOjSuGdbs1Be2UPjVlr2udN70wQwZLidJeWw%3D%3D&xkcb=SoDh67M3iNMNlKzDaJ0NbzkdCdPP&fccid=1c00ce6833fa8f3d&vjs=3,A bachelor's or master's degree in computer science or related technical field. A portfolio featuring examples of complex product or systems design work.,,,indeed_uk,2026-06-05 23:31:15.586519+00:00
Baseline & Change Manager,Amentum,Hybrid work,https://uk.indeed.com/rc/clk?jk=90e67ae136c42d2d&bb=3zrHdXyvD1BdOmZebIe94uaXWqZdpMb0zTwJ3m480gekjHxGrVIyeK2Lzhq_FLJpWp3AgIUPjoSBEDSar_Nk2fJyZdZVWhFPrptZhNn8sKbAQt13RqXIg8xdReod2InKIJ0jNywpPBs13NusrFaAplsmqfHhw23UopukYuHjZSa8WilHcv60iq-k9H1QneeVOrr022T2y59H9yZ0tskdb7OZdYdgRlMkH84rpmyrmZF3E4Pe_mQh6w%3D%3D&xkcb=SoB867M3iNMNlKzDaJ0ObzkdCdPP&fccid=6cecc4f0e25b14e5&vjs=3,"Degree (or equivalent experience) in a relevant discipline. Experience in Project Controls, PMO, Commercial or Programme Management.","Employee assistance programme,Flexible schedule",,indeed_uk,2026-06-05 23:31:15.525232+00:00
Reporting Manager (All Levels),Amentum,Hybrid work,https://uk.indeed.com/rc/clk?jk=520a3c74f05e13e8&bb=3zrHdXyvD1BdOmZebIe94uVuau8MrnOjdTQioKDGgWEfseUW048cpOyATgadR9Pdb6ajp3t0V2akEWm0xpm12154ty3wbeh6VKpW6Lp2Xbt-rmOs2hMEtqoM9EgWZ21sTHtPpMNVRLz2k8hlcWkz6j3jo0ws0Sd1BB8_f4bw620c7kxU1RPYD_g0XUSe9k7kSjxs1iNj8OS--Ijqv_zujrY__N0KHXWKNTZqhT8EPG175kldRTdENQ%3D%3D&xkcb=SoDI67M3iNMNlKzDaJ0PbzkdCdPP&fccid=6cecc4f0e25b14e5&vjs=3,"Good awareness of a range of reporting and analytics software and project controls systems. In addition to the benefits you’d expect, UK employees also receive…","Employee assistance programme,Flexible schedule",,indeed_uk,2026-06-05 23:31:15.368928+00:00
Digital Engineer,Amentum,Hybrid work,https://uk.indeed.com/rc/clk?jk=304a598724d02c25&bb=3zrHdXyvD1BdOmZebIe94rtmJ8r_ByavYwlIfy4BI3iWRNDaZ3dMzNIr5M5V9J06uABjU-OUrLt2p7y59cUH_lzsdl7m-Xfqr4gi5qyeAYJ4Nn00AbZeqbyBLaFH7MnohX4TQ73A1kX5g33vE_f8XJwveU9Mg2uQO32oDybKkaEW4Ibg_E1D22ZC_vL6sPCjqkf7-Pzm8EJBsGQXnPiZYJHfMucIPNv8vXpTfbyxXo4nHCX9B2jyBg%3D%3D&xkcb=SoBG67M3iNMNlKzDaJ0IbzkdCdPP&fccid=6cecc4f0e25b14e5&vjs=3,"Experience producing or supporting engineering deliverables from a 3D model, such as drawings, reports, MTOs, BoMs, or model review outputs.","Employee assistance programme,Flexible schedule",,indeed_uk,2026-06-05 23:31:15.304682+00:00
Safety Engineering,Amentum,Hybrid work,https://uk.indeed.com/rc/clk?jk=f332c2856080f7df&bb=3zrHdXyvD1BdOmZebIe94tOrLzG3PaHEQTftZwSWUDhTA9FP4fN7RwHzSM6Az9quMtgC2q2YYEI7asZNK0ntdZXnwFeo0I4A7mY2vJ9_8VdB1-zoYZMijEc5KPxW3HFQlFN7xC2gQGXb95ZrV0O-k7cBlck-peNurUmjnx9aHw4vwHBGJUFqr5BBybihRYxMqmajekNleHHVutgyFwDJKY-cM8h5FKP6ZwhXMFG9ewG_G7bfRqaCmQ%3D%3D&xkcb=SoDy67M3iNMNlKzDaJ0JbzkdCdPP&fccid=6cecc4f0e25b14e5&vjs=3,"This supports the full project lifecycle from Concept, through design to decommissioning. Experience leading safety case development for civil or naval nuclear…","Employee assistance programme,Flexible schedule",,indeed_uk,2026-06-05 23:31:15.241784+00:00
Marine Systems Engineer,Amentum,Hybrid work,https://uk.indeed.com/rc/clk?jk=b138da50574c4425&bb=3zrHdXyvD1BdOmZebIe94mjJn4RSJaLlphtwkXqbJlvRYu9zrbXXo5Uzn8wOmeF49O_kSwHxuWCTS4IZ1fxnxB6_XgbR4SZpg6VE83juA-r52Joy9d70_rqKqFRgy7f19fnT7JKcMBf80nkjrvKH3KHoZ3YT-IA75Edmnnyv-Z7jLIZ3qKcX_HpEKbvAx3z30aC_UtKXd9owzQEA3MF80X5lUW6j1VXUeo3AKO-l4Ys1nT_8ZEl_Sw%3D%3D&xkcb=SoBv67M3iNMNlKzDaJ0KbzkdCdPP&fccid=6cecc4f0e25b14e5&vjs=3,"Experience in marine or naval systems engineering, ideally on warship or submarine design studies (especially surface combatants).","Employee assistance programme,Flexible schedule",,indeed_uk,2026-06-05 23:31:15.184692+00:00
AI Consultant,Amentum,Hybrid work,https://uk.indeed.com/rc/clk?jk=459f6db1c0c5107e&bb=3zrHdXyvD1BdOmZebIe94onPileTKujA3gY_d8TBKnkZQj9PvhWs_i7t5wmE7JdVlQa0AgPdv7n6cfBLvCpisWNBm5s9IuPRVIvfpT7KLNf8jr3x17LOUK_EgM8OCA3t2xO_rKemHwt5vHaTMRihtJIWJuToGUt7IHffyzjPCspfDWrYD221xiihkbf0y_YsRU4-0hjUA5tmgbTRPUXm52NzHNB_sT-vBOQRpHUbZa0M3-d5GeQerQ%3D%3D&xkcb=SoDb67M3iNMNlKzDaJ0LbzkdCdPP&fccid=6cecc4f0e25b14e5&vjs=3,"Experience working in regulated or enterprise environments. Experience running workshops, discovery sessions or client engagements. Paid time off and holidays.","Employee stock purchase plan,Annual leave,Life insurance,Flexible schedule",,indeed_uk,2026-06-05 23:31:15.115141+00:00
