Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Civil Tendering Engineers,Outsourcing and Offshoring Consulting,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/civil-tendering-engineers-at-outsourcing-and-offshoring-consulting-4418733980?position=56&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=%2FnCmFJsoBqOU%2FtgZb0SSWw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.403693+00:00
Sales Engineer (UPS - CRAC - Datacenter),Onspec Engineering & Contracting,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/sales-engineer-ups-crac-datacenter-at-onspec-engineering-contracting-4418729540?position=55&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=621NYoPD12X6EkRW35PVIg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.334389+00:00
Spare Parts Sales Engineer,SSC HR Solutions,"6th of October, Cairo, Egypt",https://eg.linkedin.com/jobs/view/spare-parts-sales-engineer-at-ssc-hr-solutions-4421607109?position=54&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=p7FWlhiNth9eJCI9bMJsDg%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T12:58:51.270008+00:00
Electrical Site Engineer,AL-MESHKA,"Qesm 2nd 6 October, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/electrical-site-engineer-at-al-meshka-4418771139?position=53&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=MZwtmPdjHInSYPX7kfqYVA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.203283+00:00
Senior Sales Engineer,ECOVOLT ENERGY Egypt,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/senior-sales-engineer-at-ecovolt-energy-egypt-4418739638?position=52&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=2NXUoZ6t0ncqWGa%2BqeYsUQ%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.106868+00:00
Electrical Tender Engineer,IEC - Inter Built Engineering Consulting,"Ad-Duqqi, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/electrical-tender-engineer-at-iec-inter-built-engineering-consulting-4418745677?position=51&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=rSuC%2BTD%2BiiXscAEm41PcTQ%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.001748+00:00
Terraform DevOps Engineer,Cisco Networking Academy,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/terraform-devops-engineer-at-cisco-networking-academy-4418367627?position=50&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=VrkeJZQPddERv3gXgGXIjQ%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T12:58:50.931910+00:00
Technical Office Engineer (Furniture Industry),ALNASSAJ TEXTILE,"New Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/technical-office-engineer-furniture-industry-at-alnassaj-textile-4418711362?position=49&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=Q7U6OEHbyb6x4rZxmG3KBQ%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:50.873116+00:00
Project Engineer GE GMEA,Grifols,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/project-engineer-ge-gmea-at-grifols-4402259534?position=48&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=Ewk3%2FVpdU1vTXsSVrNh6Rw%3D%3D,,Posted 2026-05-29,,linkedin_eg,2026-06-01T12:58:50.805154+00:00
"Deloitte Innovation Hub I AI/ML Engineering, Senior Tech Lead, Cairo, Egypt",Deloitte,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/deloitte-innovation-hub-i-ai-ml-engineering-senior-tech-lead-cairo-egypt-at-deloitte-4132285194?position=47&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=Toxct%2Fmm0BwZqRpNEWTidA%3D%3D,,Posted 2026-05-30,,linkedin_eg,2026-06-01T12:58:50.742371+00:00
Quality Analyst,TaskUs,"Giza, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/quality-analyst-at-taskus-4391912929?position=46&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=5jBRy5TRe0GdW2SnYVgvpg%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T12:58:50.664766+00:00
